X0,X1,X2,X3,X4,y
1.409523757552821666e+00,-1.043591867080004842e+00,-8.706263381514542932e-01,6.562705924235791022e-01,1.798747998418961380e-01,-2.862547765055838411e+00
-7.960370419441086254e-01,-6.575473764807060473e-01,-1.586974908370773485e-01,-4.360821799689867384e-01,6.465263240499456998e-01,-4.745923914482586548e-01
-1.164219118256683894e+00,3.633206791504234867e-01,1.530534817881308740e+00,2.013621925639473564e-01,-8.882934081494894274e-01,5.574695963509053165e-01
-7.230384817750795667e-01,4.366447607196147912e-02,-6.242140872163026710e-01,1.234602272003189505e+00,-1.840383697462889989e+00,-1.672043029999253916e+00
1.638962818023739443e+00,-2.024989813521170134e+00,-4.100887328327152553e-02,-1.082972204530874283e+00,8.201832387747617359e-01,-2.777807151342137182e+00
-7.740336765771411720e-01,-1.133067847807821327e+00,-3.400249821490264890e-01,-4.110087037637890073e-01,-1.935030132285414650e+00,-2.749139188248302279e+00
4.545161437750470657e-01,-2.392625491344589683e+00,1.176337312236993116e+00,-3.300648749033519569e-01,9.530067793143006671e-01,-3.285620146214419002e+00
-6.005581851213411815e-01,-7.931070668098739729e-01,6.517481414391002037e-01,-5.841397575729182501e-01,-1.547606081000441947e+00,-1.426539923059563897e+00
-8.707687567252177241e-02,-1.377069605718592715e+00,-1.290722216612637599e-02,1.378939501280984858e+00,9.626683754358186240e-01,-3.083889700590514593e+00
1.851731142762606331e-03,-1.657187279020054804e-01,-3.167853963271207163e-01,-6.375453957718332232e-01,3.550738828226098764e-01,3.409985229665087325e-01
-1.578850960720134533e-01,-3.816991519607552674e-01,2.700477396540032493e-01,-2.018376731474274433e+00,1.956480179865218716e+00,1.787197393057592620e+00
6.301338425131953747e-01,-1.393763321302373903e+00,1.150465112630739140e-01,-1.129085148839309438e+00,-5.392683405188559709e-01,-2.169654398418461305e+00
-8.951094234143367467e-01,1.091860834840602923e+00,-1.920733467141346074e+00,-3.543934030827125548e-01,-1.649062963780101754e+00,1.150878287067590655e+00
-2.044962130259290328e-02,-3.177080180945167087e-01,-1.406719917564225319e+00,1.439734414773590876e+00,1.563442917357868334e+00,-1.317925951343944968e+00
-5.641825025787985393e-01,5.219281920657770080e-01,-1.488066786631283556e-01,2.434407079342794378e-01,1.532130964103418203e+00,1.488054681355803988e+00
-2.686406137891604318e-01,1.792167483567752573e+00,-2.881948534304651366e-01,-9.355393434339899505e-02,1.889317437550204204e+00,4.231275123803238003e+00
2.752171973222454771e-01,-2.031941633707393446e+00,2.248028749043412544e-01,-1.281853229815609341e+00,-1.662602893863101672e+00,-3.458154070792178736e+00
-9.426428635455373906e-01,3.260803807894266382e-01,-1.113367652412084130e+00,-1.401258508832853744e+00,-3.797615321611771955e-01,1.201602018411173090e+00
4.046106482681574579e-01,-6.963782840445553735e-01,-1.306436385295583147e+00,-2.172692614012193602e+00,-7.762024879216734563e-01,-9.307816624043416809e-01
8.443084416557755656e-01,1.002090221152870164e+00,7.898114515388497958e-01,-1.752912422134645098e-01,1.293513837202993066e-01,2.111289932007501591e+00
1.267703445539643647e+00,-8.686774271970495453e-01,3.640755760714874945e-01,-1.870896396033324915e+00,6.822976621161288557e-01,-5.288000992343674239e-02
-4.510430387426780374e-01,-1.155631435023517284e+00,7.728339482670772975e-01,-1.111234952164970924e+00,-8.672816781160411770e-01,-1.392765888216578318e+00
1.536818421519083433e+00,-1.046025084349635703e+00,-6.560050267337563801e-01,-6.832544940131859423e-01,7.848009523262728937e-01,-1.482502432940347559e+00
-1.835911697319123626e+00,1.250395682987814672e+00,-2.433538640303445633e-01,-3.168663548039241107e-01,-8.966814169071500862e-01,2.326133020259185891e+00
-1.454513276674709588e-01,1.470393522494760408e+00,2.128523864464102744e-01,-9.325401918678238866e-01,-3.473551626497381473e-01,3.218720399961858103e+00
5.344530665795391711e-01,8.532507218745245814e-02,-2.573105915437272628e-01,6.045729131451917926e-01,3.610866851108723852e-01,-4.257219691543840945e-01
-1.077716014768386632e+00,-1.914916352288297707e+00,5.004882032306606776e-01,1.857444121327952447e+00,-8.207313942661076389e-01,-4.714232795293011868e+00
-1.410117172560306775e-01,1.354081382505226694e+00,1.739633965438554863e+00,6.523588767656608722e-02,1.249725274064958258e+00,3.600119582818925856e+00
7.506339707140545769e-01,-5.558157303687166761e-01,-2.018811617920527546e+00,-9.094275615969974469e-01,3.692293314057658038e-01,-1.011319365568180917e+00
4.192548342109296278e-01,-5.022445517110371016e-01,-8.576999593888491313e-01,-1.600305240050694966e+00,-1.680333677376482981e+00,-8.505052774597871013e-01
-1.221201200883088173e-01,-1.574733923396461455e+00,-1.510598972872103686e-02,-7.979808719108553161e-01,-4.261645426770567235e-01,-2.393917929559377544e+00
2.125367694038127198e+00,4.826252963020127157e-02,-3.435529184083227494e-01,-1.733358329465019276e-01,-1.473657212656693583e+00,-9.766618184850837103e-01
1.339149263400886802e+00,8.478164192204933336e-01,-5.319951317245864564e-01,2.292881689368039266e-01,-6.715777258117437976e-01,5.393625041401333142e-01
3.962812295794400641e-01,-1.342972718457158043e+00,2.674707027653643876e-01,1.501269838389877043e+00,4.462812743097214208e-01,-3.325702248249601922e+00
-5.900893871187699036e-01,9.497699794368943405e-01,1.950542996339892143e+00,7.309340331778122479e-01,9.723401287929019088e-02,1.904355812601005393e+00
-8.022183266853654127e-01,4.356390292607813519e-01,1.922266744859857157e+00,-2.016880167707840510e+00,9.772894218302322633e-01,3.410591530435270968e+00
1.477918740539763132e-01,1.513356678088235041e+00,-1.279350161218915927e-01,-2.163722500251038294e+00,1.991437390827984988e+00,5.300784499910752068e+00
-1.159382894184497248e+00,8.003202218339575680e-01,-1.275702839209107153e-01,-3.958629561299225469e-02,1.376238566345532321e-01,1.695827626424871282e+00
-5.458660678910507436e-01,1.865838570696534415e-01,3.076750197597447611e-01,8.016005617257887517e-01,1.250215101879599278e-01,4.009418234195961939e-02
3.186921584652938066e-01,1.328184521445748389e+00,-9.020218095984500195e-01,7.014389690283359680e-02,4.783125142391768114e-01,2.219845054355535030e+00
1.035436402445000237e+00,-6.358214292485032948e-02,9.934888618945807159e-02,-3.449469321283782919e-01,1.240256027539351713e+00,6.222117405429830050e-01
-3.211720506002191944e-01,6.852925998502195082e-01,-1.018750991321505373e-01,3.084471374685037598e-02,-1.223058215429096762e+00,7.765387307636163472e-01
5.671207886768145356e-02,-2.964608474664248358e-02,-1.483600485246966638e+00,-7.404403951036376830e-01,-4.538522858881672839e-01,-2.972837143420216099e-01
-1.528704588534967046e+00,-1.217163767878508551e+00,1.469563305549161925e+00,-1.029982423751551357e+00,-8.566779839584403033e-01,-1.030029717842202208e+00
-1.395761111293656098e+00,1.227381918145922013e+00,9.182081634963974448e-01,3.182166183317675090e-01,8.424070329213044495e-02,2.916919592892200264e+00
-4.918737495436676932e-01,-2.844091606352632806e-01,-6.741547401790441985e-01,6.582674220931422626e-01,6.921943754945254490e-01,-1.038334987111772634e+00
9.126284235236749032e-01,2.048895034141977156e+00,7.071686324356526443e-01,6.345284188277793280e-01,1.003697977066259739e+00,3.791768010638234987e+00
-1.542009857846186938e+00,4.732464406756853488e-03,-1.512502897870202201e+00,1.577252162515247136e+00,-4.930096168284752167e-01,-1.576492735846520388e+00
1.773120769677659636e+00,1.061523100379911266e+00,-5.522362057347033337e-01,-1.659766493559287293e+00,-1.124017333748564162e+00,2.033733552135303491e+00
1.038721203255937420e+00,-3.213026047289114229e-01,-1.481285096086675690e+00,-2.247117106587686597e-01,1.692705998581991667e+00,-2.958205513755722826e-01
1.609236863413665564e+00,-4.730861522867336744e-01,3.081152003549974538e-01,6.127457400306469681e-01,-1.479165153473803729e+00,-2.236740315985232375e+00
-5.329224853622905878e-01,-4.054133785038815385e-01,4.040521866845826482e-01,-5.103013236685263188e-01,-1.397386996521471136e+00,-4.944188642723416072e-01
3.242068131308643575e-01,-6.420073589979469197e-01,-1.227896190124529552e+00,-1.225396799602849862e+00,-2.229783279303330090e-01,-9.262934730901239977e-01
1.451057024053205691e+00,-1.745459792519359066e-01,1.073125084055031264e+00,-2.246131553955691640e+00,-8.386610587785368054e-01,9.802203341941427839e-01
-1.257989837282058598e+00,-2.745551862997630543e-01,7.701948084870396949e-01,-5.464668173635193194e-01,-1.244491674019326366e+00,-2.394857211664650209e-01
9.477394167368893285e-01,-7.621325073267120054e-01,2.725581061760942725e-01,-6.649972646855242253e-01,5.171265219040281913e-01,-6.919564361726627810e-01
-3.835471540343555752e-01,7.951578238200093240e-01,6.210044209355468636e-01,2.221269451841326070e+00,-8.017439813132042070e-02,1.894040221700046267e-01
-9.753313320218129912e-01,-1.161117257339173703e+00,-5.973170817558666190e-01,3.753143098002947875e-01,-7.138250152972017704e-01,-2.701446846510556110e+00
1.518967538712150844e+00,2.003181655540583750e-01,-9.770189551420230822e-01,-4.629532501394086896e-01,-6.383804516410620522e-01,-8.862586161520111250e-02
1.782672576203964132e-01,-1.025373617549542926e+00,1.281964312781561866e+00,-3.563093484341953721e-01,-2.372796816757040961e-01,-1.323458316504730226e+00
9.231499538512614178e-01,-7.484719817015945686e-01,-1.371197510677079831e-03,1.792213797352037563e+00,4.111432126111545515e-01,-2.471497949705247610e+00
2.938229431738052511e-01,-4.763953518219788408e-01,-9.942400497840790941e-01,1.748809044971325388e+00,-1.601079387609843085e-01,-2.699022577922533195e+00
1.897991353194945496e+00,-6.838947495040769153e-01,1.254952783758580104e+00,-2.053167681601120176e-01,4.167817678175917417e-01,-7.019944564000130116e-01
1.216708641810671176e+00,4.415346108795559221e-01,8.025770184830436360e-01,-1.562929634196307926e+00,-4.607015277981862944e-01,1.779325450400641939e+00
2.044688914832303084e+00,-2.291364135072476993e-01,3.186296303444955402e-01,-1.630897662267422055e-01,-6.215780227931420043e-01,-7.976078812162938902e-01
-1.494058864493126970e+00,-1.141741752889652961e+00,1.682570276774686180e+00,-7.906063687831181575e-02,-1.188808635501497957e+00,-1.713525514209631950e+00
-9.040654041683350295e-01,8.734286196444329686e-01,-9.471499350373473458e-01,-6.253518307495249395e-01,-1.116633600186816233e+00,1.286170397272177413e+00
-1.259130220975280601e+00,1.649061239658030864e+00,-1.408895588467716786e-01,-3.215069181828997258e-01,-6.014496268993042571e-01,2.863372191490547003e+00
7.124528851297494692e-01,6.147132666942985157e-02,2.923415575475736827e-01,1.368658507174826955e-01,-3.573216788467065141e-01,-2.385465996744497164e-01
-4.808884712387653249e-01,-1.734902121823625354e+00,-4.917782269297502062e-01,2.163557912044674847e+00,-1.239436619858599986e+00,-5.343957090248990127e+00
4.371846845005273631e-03,3.357254250897251380e-01,1.194025115441507134e+00,2.658276599114718586e+00,-3.967959321362377612e-01,-1.098963776130170711e+00
-8.771032876958235747e-01,1.060172200609006188e+00,2.130089000439986946e-01,2.006377993375844326e+00,7.253370628882799265e-01,1.139081817805468910e+00
-6.687971256284922505e-01,-1.966351163693192960e-01,4.230388559920290614e-01,5.006888592557185991e-01,-1.134115314839379218e+00,-1.015922282438258328e+00
-1.924206576792559797e+00,-1.603776777082574601e+00,6.171601110198583484e-01,-1.532382605728297709e-01,-1.834841488314390423e+00,-3.055939053866631117e+00
-5.508402481635445991e-01,-1.937015268396194090e+00,-2.631785409220734895e-01,-8.653596080131370494e-01,-5.579657998110124639e-01,-3.217738226592131934e+00
-8.435487735939820042e-02,1.826299670939822983e-01,5.955536980801574842e-02,1.291677668109153521e+00,2.401028371214154689e+00,6.573750641530775596e-01
8.519643807384807976e-01,-1.896323823831716771e-01,7.519677881197239788e-01,-7.272664936794727142e-01,-8.258371888805259298e-01,-1.156318632981260669e-01
-8.712445961841370767e-01,2.923594549496702499e-01,1.238505781241176829e+00,2.224135757881988251e+00,1.324271533900543307e+00,1.793905569386159693e-01
6.976873666174845390e-01,-6.883266959269972451e-01,7.664820930367413632e-02,5.434592853240037824e-01,-1.222530819586707534e-01,-1.892974393438720426e+00
1.862861677076417699e+00,-8.199507435621237184e-01,-7.141378091563077568e-01,3.800449900108003320e-01,2.006800446139477945e+00,-1.242383665220862410e+00
-1.812742395742182433e+00,-8.460402101590002166e-01,1.287903012025738869e+00,-6.789510067084001399e-01,2.059094787516774883e+00,6.575923511539398802e-01
-8.215196653362090151e-01,1.072326003283145646e+00,-8.817747722697169555e-02,4.595589410839142075e-01,-1.035885098068614063e+00,1.119960357480158430e+00
-1.606207504592440216e+00,7.755495672563899046e-01,-5.293075936517502855e-01,-9.186930511351457662e-01,-1.105292848498017788e+00,1.755812731779655245e+00
-1.045035761278409359e+00,1.353226660048439944e+00,-9.226432797462421620e-01,-5.424728450315318140e-01,1.966684406090296378e+00,3.548419861402100750e+00
-4.323158963327788373e-01,-5.656370399807210750e-03,3.676509019791249777e-01,-2.959990897344912941e-01,-6.881266372097659678e-01,-1.660593233372863187e-02
1.278884826101115868e+00,3.198307018567072557e-01,-6.294936046658102802e-01,-1.385298098954369284e+00,-1.157672063621128178e+00,5.600471563579138001e-01
-1.024545397919722767e+00,-2.155983998307672955e+00,1.173938410571778501e+00,1.021006932373732523e-01,5.366538643131968378e-01,-3.268681862417523565e+00
-1.418874312852992814e+00,-4.851076978884872326e-01,-2.400995183691866930e-01,7.558978023716905748e-02,-2.062859606721605954e-01,-9.223105340844139910e-01
-1.244924361134787993e+00,1.091849226083233981e+00,7.102840221653579089e-01,7.486002279353649869e-02,1.032233800780076871e+00,2.703961999833484064e+00
1.208103431607339129e+00,1.393906398528005131e+00,1.630253945880195954e-01,-3.147950374219013470e-01,-4.798119334694501692e-01,2.160530845978937631e+00
8.912329834503910364e-01,-7.014648964137346621e-01,-9.135261234129742336e-01,5.543969116748405090e-01,5.230041744018744110e-01,-1.882241906477532201e+00
6.365496357941102801e-01,-8.492180411726881761e-01,3.007372030123274809e-01,9.152972035144028018e-01,-4.798314665159534864e-01,-2.434108385956776921e+00
-2.681383506569189890e-01,-2.979540549490289347e-01,1.519218380586327966e+00,9.008086149068333937e-01,-1.340569867484121991e+00,-1.107737085929862975e+00
-1.520751514613260413e+00,6.501107095125115976e-01,-2.131030928888892895e-01,5.325724756136989146e-01,2.656954314809770179e-01,1.312285953949027695e+00
1.009600875821752064e+00,-1.625715022903816642e+00,-5.478630058884980114e-01,2.509940712968073973e-01,2.344695325253048912e-01,-3.346829941538519648e+00
-9.481393572928255020e-01,-5.271589401267634534e-01,-5.858428169813524322e-01,4.467916686870970766e-02,7.005642507399013619e-01,-6.408331212785028930e-01
-2.754684960534907745e-01,-1.530540543658476249e-01,-2.094177504649535226e+00,-1.061103438168632174e+00,1.852980055220169175e+00,5.540268247886470654e-01
-1.714707627016949676e+00,1.364391841250895521e+00,-2.978917908442803575e-01,-1.963201748497503285e+00,1.457684582816452412e+00,4.690481061045233879e+00
1.284068892724437472e+00,-5.032482223282356282e-01,8.672769905671033897e-01,-3.558945360839061434e-01,5.092627395355312642e-02,-5.601631944426918031e-01
1.662694998151408587e-01,-2.310105532475133505e-01,5.243726217937454415e-01,3.857490054962602888e-01,-5.228848885408710068e-01,-6.865946955478631208e-01
2.959931604905667313e-01,-5.205875283939317422e-01,1.338186563233002002e-01,-4.968695992226774827e-01,9.729067406598103374e-02,-4.952118704010456951e-01
1.600645890178918895e+00,-6.538914230368180203e-01,-1.463127048583686918e+00,1.594145463419755826e+00,2.924444050733890910e-01,-2.963169719587736672e+00
-6.506141845415046587e-01,-2.496499322595766568e-01,-9.137510614733989067e-01,9.378438440241179119e-01,7.133390082590778114e-01,-9.813712408147822197e-01
6.285723575042749811e-01,2.202034277197176260e-01,-2.050041644233538740e+00,-1.186978395277318965e+00,2.844003071664725768e-01,4.582811222780273641e-01
-2.654948914205240484e+00,-7.925561467744383914e-02,-1.025312367451820750e+00,6.332937004312890750e-01,-1.966013804379207475e-01,-6.951456307175127858e-01
1.058918114319083781e+00,3.376546694258356074e-01,1.137487520243074951e-01,-9.733395320002872220e-01,6.277086215359239940e-01,1.345864505700877345e+00
2.379282608594085247e+00,-1.710444445475649333e+00,-1.023734392408186533e+00,1.664092683212137658e+00,5.117912316974468911e-01,-4.796546894834009755e+00
-2.959296194224997345e-01,7.819784280239495677e-01,3.324921028501260922e-01,-6.526219432222937211e-01,-6.682909117682758193e-01,1.740330392800958359e+00
8.552752693813764351e-01,3.433047189010368649e-01,1.077682481094658584e+00,6.537807475238910371e-01,-6.139953123961690018e-01,6.875803356355865426e-02
1.524116162135096930e+00,-9.231629134606352816e-01,-4.532950764405963007e-01,-7.827821607990564923e-01,-1.401180172494203235e+00,-2.194518044694051095e+00
6.225936636059705709e-01,-1.052853226954026278e+00,-6.842248425372666754e-01,9.427729236946994495e-01,8.652131498071491400e-01,-2.315612283868766497e+00
-6.214242136766849889e-01,-1.308039436086920970e+00,-1.042536501968116258e-01,-1.597865887600613544e+00,-1.010424208485496411e+00,-1.637454942387090995e+00
-3.877762983309133160e-01,-1.581302235507958676e-01,-5.552302116716070213e-01,-1.453449014409373130e-01,1.382040320594794869e+00,3.218058516840059946e-01
6.271261618584097475e-01,1.379226257354346119e+00,8.960293986512576359e-01,2.319816689194172665e-01,-1.213840274403396480e+00,1.939386465131467396e+00
-1.336087081833600587e+00,-2.058527853325274257e-02,-4.086076145127494064e-01,-9.345430973928560148e-01,4.097046129499363754e-01,7.069193764717595085e-01
1.224079178265376822e+00,-6.808748492768933180e-02,8.583555924103475343e-02,-5.469648680161983689e-01,-6.879409075967026777e-01,-2.052801870004557772e-01
1.973653036846687581e+00,-1.256411018627494602e+00,-1.612246652955405535e-01,-4.471401479463970041e-01,-1.098916343542594015e-01,-2.401377868459132703e+00
1.046333364981818947e+00,9.937626341813950992e-01,-1.401119975566567366e-01,1.123495704721034327e+00,-7.665471723007577509e-01,4.372574340910723167e-01
3.556771122041760824e-01,1.779512025637973283e+00,-5.775879393082190560e-01,2.051174073712629387e-01,1.498579935010487141e+00,3.438130627961756058e+00
-8.424775530864599959e-01,6.432514553995981321e-02,-3.148003733439841412e-01,-1.116943095807839237e+00,4.042611097851397939e-01,1.049220486248373829e+00
-8.441290590814738426e-01,1.655754450237853836e+00,2.066119168242221832e-02,-2.101495445534616868e-01,4.087179768659685020e-02,3.178592889928967935e+00
1.027873815095364518e-01,-1.992242249956034661e-01,5.722851937503898451e-02,-5.748115593675965362e-01,-4.994395008132421765e-01,-1.927468278494282039e-01
5.270435091353775636e-01,-2.136350317071817884e+00,-7.994831987119354055e-01,8.555204611196907602e-03,3.423804551835766263e-01,-3.793214514311045615e+00
-3.905414878884730934e-01,1.362240435114415171e-01,-3.494646995064074613e-01,-1.860713566010149478e+00,9.404708478622344492e-01,1.984988566237450680e+00
2.679959959052096163e-01,-9.573570221186006313e-01,1.474974953635589836e+00,6.774944925694000863e-01,-6.255044627872869967e-01,-1.836961838132345592e+00
1.106566730510935903e+00,5.390278300174871084e-01,8.288747723978628912e-01,-6.017937530960064674e-01,-5.566334870463300888e-01,1.134971394942555056e+00
-8.224641507463095191e-01,-5.410584750368475637e-01,-2.313088360923648779e+00,1.083766072225346599e+00,-1.180448191221170173e+00,-2.931201299848292141e+00
5.697123942905522043e-01,-1.298219303879680320e+00,1.168068160212290540e-01,-1.192351678648374991e+00,-1.987898127464611531e-02,-1.486987584330937473e+00
-1.599696240374610667e+00,-5.919210552713288775e-01,6.596407423410215465e-01,2.138962281038264412e-01,1.710459037765598989e-01,-5.018543148503809004e-01
-8.584359277058040139e-01,-2.196532214328735133e+00,-8.930257519640016906e-01,-5.109507506301839141e-01,1.479248985800466043e+00,-3.241644287033101701e+00
5.695239047891265116e-01,3.164623664486861943e-01,-5.818633843538560946e-01,-7.292595537104060721e-01,6.406217514932253110e-01,1.034324568046031123e+00
-3.720512479179315379e-01,-3.368944660176009243e-01,1.917854502270764927e+00,-9.818193630752308776e-01,-2.816057094182627951e-01,7.666524159627410295e-01
-2.496899535156153482e-01,-6.513331141342747488e-01,-1.411566576850673549e+00,1.272350687245787704e+00,-1.412446292531977621e+00,-3.015124911235108840e+00
-9.076143892044588046e-01,2.562652226836479308e-01,-1.243735703236724000e+00,-1.557997516680638683e-01,-2.565950541534368079e-01,1.150572345832163168e-01
-2.367500455359166645e-01,-1.400667212206682388e-01,-1.408420688849921776e+00,-5.495029951933626533e-01,1.284512910846466349e+00,2.181683252234105364e-01
1.163943539612516176e+00,-5.807784805467470779e-01,1.084895855681081267e+00,-9.398651931847888941e-01,-1.363958494656318576e+00,-1.025078459987665669e+00
-2.017263121871943010e+00,-1.112998241440612546e+00,4.598776571958614889e-01,-3.255479303097538191e-01,1.661634123037029509e+00,-4.884902443312235665e-01
8.394363830344144795e-01,-3.542147290148792704e-01,-2.232805500799594778e-01,-2.159117583934130336e-01,9.991059015740207938e-01,-3.166849445541717323e-01
-3.841898452603447200e-01,-1.450213416302956887e-02,-7.354443004771400449e-01,1.298754246949487712e+00,-3.491102420110449023e-01,-1.111581759361433219e+00
-6.467965901502185089e-01,-1.520140749299331961e+00,9.662474690071872763e-01,-5.917024381429338842e-01,-7.038824203624072240e-02,-1.780384833817308721e+00
-4.104467196860830946e-01,-1.865182889105479469e-01,-1.982548105993223730e+00,-7.845791722536391566e-01,-1.083611441058366376e+00,-8.987981135809706146e-01
2.178395380203563825e+00,1.346865929447163657e+00,4.380767738691322410e-01,2.486763760855267513e+00,1.277322358964395832e+00,1.206705854086151497e+00
-1.344723423126913620e+00,-1.285224712688397108e+00,2.678649815503149068e-01,-6.937451825343132761e-02,2.114773086449890926e-01,-1.766045358195220016e+00
-8.249311616528105517e-01,1.845504201881408957e+00,-3.511134768655855831e-01,1.120230348081812322e+00,1.459391569661762533e+00,3.286257538815140933e+00
-5.852353969375876375e-01,5.763811249504480205e-01,1.592978412085251261e+00,1.458245345095199097e+00,7.517688775384968602e-01,1.113215536940959316e+00
4.397053444540581779e-01,7.885044866315295276e-02,1.268766910682260995e+00,5.830606231778970860e-01,1.242912726235449739e-01,2.282823639581484376e-01
-4.727070095143879880e-01,-1.352657109070962482e+00,-1.735236860005897608e-01,1.864457376599494287e+00,-4.836120642772330780e-01,-3.947927471422086665e+00
-6.412228200753937735e-01,-2.406620838465261536e-01,-2.128687791347454450e-01,-5.591749709035017668e-01,6.432376166582425281e-01,2.399840819682588777e-01
3.257932309843085128e-01,1.182870829094004428e+00,6.015103705034290371e-01,1.864843702657361102e-01,-2.103066262422772947e+00,1.133359565811483449e+00
1.971473288163827497e-01,-6.531297625640384297e-01,1.077727857887004870e+00,7.343992029364772300e-02,-7.626178330673742956e-01,-1.238407574876260853e+00
-5.432405840013286857e-01,-1.201487025901355032e+00,-5.475471302796516282e-01,3.151868230686771244e-01,1.178823567156819685e+00,-1.787279447593839166e+00
5.198559561360953651e-01,8.096958119272332777e-01,8.911053538743683999e-01,-3.236265249187901261e-01,1.453145863117965009e+00,2.533877051128773594e+00
-1.351706779609732623e+00,1.233824352217001569e-01,-5.257552656293943416e-01,-1.965445439398963545e+00,1.658994662763905836e+00,2.429059738604480767e+00
-1.997691447119374963e+00,6.893502450652830849e-01,1.793175043379249933e+00,-2.031234163486840827e-01,-1.153716530653624284e-01,2.431106851799864632e+00
-1.898783127373669499e+00,-2.498070004557510215e-01,1.450918342158956875e+00,-5.221194467667968908e-01,-9.743989702371229633e-01,2.393213895667343771e-01
-2.315749959958953497e+00,1.285678591938591797e+00,4.117884010391811844e-01,-3.020195569665504176e-01,1.042783863735028849e+00,3.686346010180549193e+00
-5.306813746946923427e-01,-3.340185405463366730e-01,2.124020898332972251e+00,-8.962656754194701092e-01,2.903323756614072937e-01,8.838894832656689626e-01
2.235234891148709657e-01,9.744204097665573605e-02,6.273750474869293874e-03,-1.306660704567422338e+00,-1.375009142275007146e-01,9.479428646942186232e-01
-2.424709643126959357e-01,-6.689244418175059881e-01,-8.335399688246282190e-01,-1.001722259297434414e+00,-8.094268827316043469e-01,-1.166243871648309227e+00
4.090959660420236399e-01,3.645624303203102295e-02,1.655497492990012365e+00,6.033328906875697895e-01,-5.950585495962507077e-01,3.595234716685380416e-03
-5.391156439763461483e-01,-1.729718136089134495e-01,-3.500211280914798939e-01,3.694036815516788148e-03,1.941196640378419769e+00,5.953922010008479981e-01
-1.519787251427180963e-01,1.319969898411032794e-01,-1.191636826127025595e+00,-1.500546608150760131e+00,-1.356415985241437860e-01,7.101478325071181041e-01
-4.172858462607857422e-01,2.017042188421170612e-01,1.356988016782274098e+00,-5.104644638389551625e-01,-6.845884007391703774e-01,8.118548296251940632e-01
9.784981624319069038e-01,-4.356794121681341059e-01,5.751497481475611323e-02,-1.056795090211920946e-01,1.879184857865311864e+00,2.221443486046494331e-01
-1.683136210861713167e+00,-8.209057347610151378e-01,6.507925992275744864e-01,1.160096095926253401e+00,-1.029068521992587915e+00,-2.202020018442808258e+00
1.178840979692946878e+00,-4.710356637779712918e-01,-7.262614001082653425e-01,-6.301250449638051698e-01,3.538303680376655991e-01,-7.524641240735063796e-01
4.846062722598041272e-01,-8.747795369288794420e-01,2.059638278512758436e-01,-3.820916026088764239e-01,-1.192777376702420344e+00,-1.817101226963741212e+00
1.691786349237599074e+00,-9.675191513368931462e-01,1.025404971349765243e-01,-1.164863621971238716e+00,-4.313938080127645569e-01,-1.481379797968207068e+00
9.087194088742722720e-02,1.613954944804247282e-01,-1.023756604047454610e+00,-1.198730739212985064e-01,3.499460591437106305e-01,2.109919359272433570e-01
1.484177747647720924e+00,7.981523225223099427e-01,1.072882036288987040e+00,6.330242336360266675e-01,-6.671145944507815839e-01,7.243449186724261191e-01
-3.283673644794259938e-01,9.065304232535175144e-01,-6.874261218805503004e-01,-1.121349891516030928e+00,-4.377743262794019097e-02,2.234625601310613607e+00
-1.817995363551381249e+00,-7.824211849481513825e-01,-1.139548373688692440e+00,-4.124963773371527198e-01,1.312341966807142546e+00,-6.867072142518704236e-01
2.319184937335789787e+00,5.930508135014946891e-01,-9.606293131495430293e-01,7.311006078306432343e-01,4.204918676353459062e-01,5.384945488234411937e-02
-6.023681610166442546e-01,8.810771081991312093e-01,-4.835637288224787778e-01,-5.794446674240172346e-01,5.737091110101641411e-02,2.071270371941241528e+00
6.854624289133425252e-01,-3.683180328047599983e-01,3.552202637820851550e-01,-1.829422658596301599e+00,2.922789560255019681e-01,7.283163042948310739e-01
-4.784403314256968076e-01,-5.229201708531344694e-01,-2.525789747300610788e+00,-1.449202468392037035e+00,-1.745546160614355413e+00,-1.495072027501221701e+00
6.054537809600474274e-01,-9.219314475262151420e-01,2.733193276122485860e-01,6.589093176992135703e-01,-5.464156563962456747e-01,-2.477680319303360079e+00
-1.027458576559137748e+00,1.210510112991454168e+00,2.619413765333712951e-01,-1.232683495497631121e+00,4.804152325397880174e-01,3.526595812657443041e+00
-6.638188482734501683e-01,4.648918633351360463e-01,8.261752626933526189e-01,-8.169387255259308311e-01,4.916404165235683243e-01,2.068535535966694816e+00
-3.011450075362947842e+00,5.471280587458053901e-01,-1.960057115274076001e+00,2.525554845794217851e+00,3.541624376964873089e-01,-6.510777667577564154e-01
-6.135474771313906839e-01,1.133280234806423037e+00,-7.844451346214244003e-01,1.191751500308860096e-01,-2.849065849703319997e-01,1.677614446996648967e+00
1.177640656810188032e-03,-5.595446817469724721e-01,4.381398003239878047e-01,-7.398498245807111351e-01,1.125205588474382096e-01,-3.419634934105150736e-01
6.284934755463820188e-01,-5.955042620233842454e-01,8.356246674808331942e-01,4.857233609763585980e-01,-2.955232858352946912e-01,-1.495836882793398548e+00
-5.139954642058103262e-01,-4.879491308870755051e-02,-4.528482940413179336e-01,-5.138307537288068216e-01,-1.326914873493330871e-01,1.288310773425981881e-01
-2.122380388431559517e-01,1.067772423311324215e-01,1.419786986099789594e+00,9.117715745587862131e-01,8.495599853376553101e-01,3.751957932458951372e-01
