X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,y
6.556863431200167236e-01,8.574730405115993381e-02,-2.310751825912595869e+00,-1.624061825530103698e-01,8.631050985722650282e-01,2.030958151917751309e+00,-1.320072888684368784e-01,-1.917730400348189104e-02,-6.275069982565052440e-01,6.089091395352119740e-01,3.168737521212450226e+00
5.775940745327947656e-01,-1.383726693498542382e+00,-4.197238495178905460e-01,-5.351766954892880346e-01,1.311079890772587797e+00,7.714364146110622711e-01,-3.504919233672019740e-01,4.281957776214640465e-01,1.060880292210792497e+00,-6.942404689930791184e-01,4.877432245923452037e-01
-5.101720039981404442e-01,9.140226436318116265e-01,8.035809311006223421e-01,-3.601167865433537174e-01,1.231137164877278839e-01,-3.080664896582595569e-01,-6.191538218703135366e-01,9.014049591077135659e-01,-1.013928061359979260e+00,1.493499599917434084e+00,1.747371145181363605e+00
2.241354300892852980e-01,2.735438238679666068e-01,-5.316277373359994396e-01,-1.597245799711701775e-01,-1.308898180582959148e+00,-9.098271752480614483e-01,3.727515472897929838e-01,1.232145019149111009e+00,-1.396500833156683052e-01,-6.361986522147973222e-01,-2.114205601453870376e+00
-2.513811856647553689e-01,4.724057126255434835e-01,-5.342681781095152127e-01,8.126546286330913471e-01,6.020019491737359507e-01,-8.802304459568337236e-02,9.215729904441598563e-01,-6.658982945597554659e-01,-2.495734694909194751e+00,-5.811218830633778643e-01,8.286124654034668913e-01
3.273874070473428710e-01,-7.278215444386657573e-01,-1.294834867223003227e+00,3.004313704925536399e-01,-1.324476492261265070e+00,3.442341964317660041e-01,6.197126684610888558e-01,5.309914815225049711e-01,-2.967430890711671987e-01,-3.232531838394030466e-01,-1.933249643281497177e+00
-8.916160598755138444e-01,-6.703061974799106038e-01,-3.625151047713150998e-01,2.680533888606934090e-01,-1.068847160887595349e+00,7.570341280868083667e-01,1.640959144340217390e+00,-4.643695566079488746e-01,1.127597489122080576e+00,-8.205355131355637766e-02,-1.023647867490168117e+00
6.296449130369493608e-01,1.414453818878377955e+00,-6.796260733489624117e-01,-6.759342362033854412e-01,1.185980903499083583e+00,-1.078095152770414344e+00,-1.293421260334041700e-01,-1.014019189876135485e+00,-2.518714984797857159e+00,-1.847911122016333563e-01,4.039700903849977820e+00
8.223294643200540488e-01,5.068816519210229687e-01,-4.708874298229502875e-01,3.441740274514747400e-01,-9.029978393721492611e-04,-1.526384490516825565e+00,-1.664094595605098537e+00,1.477955999399045872e+00,-1.065315780252098499e+00,5.699769011550438469e-01,-1.475899191647248587e+00
4.113013213503691756e-01,-2.545436920990827190e+00,3.168986460265137417e-01,3.603078257315078248e-01,-3.445807501303685405e-02,1.020356698361906123e+00,-1.088145774102375896e+00,8.754429889930764874e-01,4.307107315804513670e-01,1.012474775876116700e-01,-2.802879830579196874e+00
1.577898143023610533e-01,1.087083104741428885e+00,-1.782274934816665990e+00,7.857018823225145332e-02,-1.315472629331317922e+00,1.284040348537585918e-01,2.719118331683386125e-01,7.349327242547345485e-01,4.397051043888843685e-02,-1.039822607178035430e+00,-8.103208983000986798e-01
-3.803563686092956142e-01,8.040736408251515366e-01,4.173578825126460501e-01,-1.361735499921805370e-01,-1.670180463018171357e+00,-9.237982655981951119e-01,4.013680288564337451e-01,-9.471058554439755195e-01,3.227211069009852107e-01,8.478080389984263832e-01,-1.197105864289721711e-01
5.865781007216679388e-01,2.965514485493630503e-01,4.215232322814200794e-01,-1.242499141430634113e+00,-8.590097581215377920e-01,-2.059908277385544384e+00,-7.803586897935469446e-01,9.438729324779047136e-01,-1.329450464080560224e+00,4.166614210725951284e-01,1.125823891240790020e-01
-2.954799362099338467e-01,1.852441012004265808e+00,-3.230692106471699243e-01,-1.242602841175922457e+00,1.495396241062195486e+00,2.530882668472019814e-01,8.136340696579175136e-01,-1.493404883512001458e-01,-9.989689252045697021e-01,1.091622910449907780e+00,6.035018163774216404e+00
-1.110791018752993686e+00,1.118615049034323183e+00,3.352914545476982089e-01,1.788383545869647762e+00,-2.208208709511639278e-01,-6.897637324158636396e-01,-6.662940943613849809e-01,-6.464781072198781953e-01,1.243950604793185588e-01,5.504465953697341984e-02,-2.295172676279637169e+00
-1.300346294021363924e+00,-6.169900713016667204e-01,-3.978665608573665746e-02,-1.310650245074724163e+00,-1.382536645312396395e+00,3.718084299354237898e-01,-7.274757344668834058e-01,1.979194780155052458e-02,-6.788017363273608495e-01,1.112984723613288235e-01,1.419632085811617150e+00
-2.486423180988661219e+00,-5.924039438549769665e-01,8.568636614345005453e-01,1.100462953431212476e+00,-2.025791449981981587e-02,-4.637284360354000934e-01,-2.053636801691524905e-01,6.600488136148421336e-01,-1.769829496186421380e+00,-4.153570676186008753e-02,-1.767588054601090697e+00
1.578252511557609150e+00,-1.769829297558378478e+00,-4.636223636829788775e-01,-1.746017200592312191e-01,-4.213142598963430796e-01,5.604502968325044687e-01,-1.190350321214701301e+00,4.416736058863545145e-01,-1.137248013667595259e-01,-2.604224426744237153e-01,-1.766419042984737731e+00
-1.049450664999630689e+00,-2.408538354877074600e-02,-1.362481387336915706e-01,5.436783807890160913e-01,-3.475927667365447116e-01,-1.347802624719426134e+00,-2.367340594338721349e+00,2.620912411757658766e+00,2.643300375264154289e-01,1.312596230997708710e-02,-3.330139628760538262e+00
-1.010399900115072969e+00,3.115176291599973668e-01,-4.814813140744181319e-01,4.356153606690014723e-01,9.213907886424146376e-01,4.296245530906583343e-01,-5.586784449609162595e-02,-1.124456769566883896e+00,-1.615522454882879710e+00,1.026936332427485832e+00,2.881820998187627492e+00
-1.150160251738959971e+00,-2.416193259596679521e+00,1.450277445280090394e+00,1.721871032829953296e-01,2.315228764241674952e-01,7.857320164710951405e-01,1.080543051268178401e+00,1.342549075720898877e+00,-1.977511142733419103e+00,2.131157855455485084e+00,-2.609448042347522478e-01
-6.772180186244849409e-01,-4.349178879333613912e-01,1.541792002943361384e+00,4.086504771456898610e-01,5.000504407148260722e-01,1.576779466648306371e+00,-6.086800356189261407e-01,4.888957843218247890e-01,5.668466954043747119e-01,1.536054915847318458e+00,1.111621875831328016e-01
8.133206286481878822e-01,2.068992687150868759e-01,4.225611583084217804e-01,1.145412918215426568e-01,-3.262799920471036730e-01,8.131167106654774157e-01,-1.212521041962263624e+00,-9.278266795509453047e-02,-7.357509647716234946e-01,-5.801505309364008989e-01,-2.011635255350477380e-01
-8.519225175956182672e-02,1.121753279687431881e+00,1.166475517145185437e-01,-5.095766602347762131e-01,1.440240778845901071e+00,-9.337145926323924261e-01,4.591667079371258842e-01,2.015751252283837225e+00,1.672368152221041404e+00,8.779994104920634257e-01,1.149206447725228397e+00
2.264386232267112109e-01,2.247131426863402670e-01,-1.096906118989911638e+00,1.119405282976313254e+00,-1.187069997651178044e+00,-9.219176296297116879e-01,1.089761590190499785e+00,-3.552055399690908777e-01,-4.520040053897393384e-01,-9.755172452374334391e-01,-2.946979239204225998e+00
-4.849634998225444554e-02,9.228815149967999343e-01,8.875343794793660868e-01,1.023158349674576195e+00,-2.157272920268896998e-01,1.217948925843723995e-01,-2.507459349766614221e+00,5.674788903153450415e-01,9.503869081985570899e-01,-1.283066989490054377e+00,-2.922011776375670333e+00
7.538584378914246764e-02,9.339394656673114525e-01,1.203061749432108751e+00,-1.787432197988908289e+00,1.501370242450209114e+00,1.187916169934778304e-01,-1.266105476978078848e-01,8.290893310364296775e-01,4.046277613552201613e-01,1.499733306446934700e+00,4.792021789452556746e+00
-7.051594185764206157e-01,-4.156077677469919296e-01,-1.518371352480009095e+00,-5.056869212690966453e-01,-3.342693966453196830e-01,1.168019255595622141e+00,1.406371816125822294e+00,2.705927218305653192e-01,2.181333001559075391e-01,5.399283317490135570e-01,1.738490912443638292e+00
2.221712841554177031e-01,-1.681291146262913205e+00,-6.607904965915608608e-01,9.763619384468772422e-01,-6.872063225559464916e-01,1.956397976937106487e-01,4.781189474370854953e-01,5.028933800765386652e-02,-1.548381390864008722e+00,2.204153024285788465e-01,-2.528349687760651054e+00
-1.405206991759743451e-01,8.769971714857932588e-01,-1.127985110090801379e+00,-1.040057588387154119e+00,-3.972266176674883464e-01,4.384632793313793520e-01,3.839719449796140383e-02,-2.757343321276226056e-01,1.705025309392768529e+00,-3.300331442220484357e-01,2.095562750661698725e+00
1.914152234483162685e-01,-7.237311326326179017e-01,-1.336455994967155503e+00,-2.618615181033664197e+00,-1.154445152334083596e-01,5.068934937731558454e-01,-1.468581528954191695e+00,1.390258690790253243e-02,-3.812430403650005628e-01,8.556257784300033142e-01,4.619998418734604151e+00
1.024047940846283034e+00,-9.719341888208210545e-01,-5.437292945919725007e-01,1.183851596785195470e+00,7.089552978473720457e-02,-6.905872088504405593e-01,-1.681795798852390611e+00,-6.164302101206736717e-01,-1.515623307166473976e+00,1.240809499883627653e+00,-1.599838202532370302e+00
1.415326725530354102e+00,3.456253674341667192e-01,-2.066430703798359136e+00,-1.372133643128138347e+00,-1.464530402881476290e+00,3.888740955217877548e-01,3.533317446389021566e-01,-8.595537297894266515e-02,6.190827584765067060e-02,-1.964550010836723370e-01,1.510153589325516910e+00
1.975364913396455147e-01,1.045027316190427769e-01,6.280192215403940237e-01,1.471468667351522930e+00,1.704647448795634901e+00,1.016919825930608923e+00,1.137583018379385996e-01,-8.424844596551051001e-01,1.002004728007926282e+00,3.756614410150588834e-01,-2.628806043069793486e-01
-5.854580673651907374e-02,-4.205225769210900744e-01,-9.335024733368781427e-03,-1.939413146893620710e-01,-2.072074066633163625e+00,-1.149094262978029857e-01,-1.433271441227188747e+00,1.077431109408760301e+00,-1.185534072649248261e+00,-9.057009982550842317e-03,-2.117576431078979748e+00
-1.499294047558304976e-01,-8.886228602587186165e-01,-1.954268670826322163e+00,6.698128056594230273e-01,-2.204369472445684430e-02,-1.449401144096231775e-01,3.409752193901713357e-01,-1.410805536264433391e+00,1.771425046067218734e+00,1.744950637365472457e-01,-4.669182828792797779e-01
5.420625478229216254e-01,-1.103685576224323395e+00,-7.451853714454402811e-01,2.591685152095603573e-01,-8.727524245220686927e-01,6.478854012860045808e-01,9.529453188608477676e-01,-2.539104282053714190e+00,2.046314447327844677e-01,-1.197343256897671626e+00,-7.543319265151066100e-01
9.334193953082168260e-01,-5.037207776155988581e-01,-1.148725532652101339e-01,1.038773054856238165e+00,1.929817934402793034e+00,-8.919562773855798099e-01,7.446851639717542160e-01,-9.173432195786513921e-01,-2.034152719609352844e-01,-9.392873097377311131e-01,-9.731744872663234958e-01
-1.178045563549461605e-01,-1.816430480796830782e+00,-6.795069158651990682e-01,3.865391271525508987e-01,3.144607233033521604e-02,-9.897940118160568623e-01,1.054934728430471980e+00,-6.825100957837154647e-01,-1.115823836602991559e+00,-1.046977911149619411e-01,-1.351871739038674525e+00
-1.474992186322635623e+00,8.344974133750800993e-01,4.746767698953859860e-01,-2.549494659452767653e+00,-6.954410930876516739e-01,-1.698249827638466991e+00,-7.531325190143568771e-02,-1.540843861763938838e+00,3.512374396818124245e-01,8.260839970781513886e-01,4.608863444620499017e+00
-1.795561742065329147e+00,-3.064674641985480452e+00,7.857767416523929738e-01,-2.231034540330048888e+00,-1.338409570024912343e+00,-3.086544106679369182e-01,-9.458887163158018474e-01,9.761222882238796972e-01,1.824717000824659818e+00,1.183520492061224116e+00,-1.184106076739422642e-01
1.902503406296795596e+00,6.124853033323437446e-01,-6.221457590321003428e-01,-8.669706110572357183e-01,3.531494334615389308e-01,3.220180515363915141e-01,7.179548257429325675e-01,-1.759674028858204453e+00,-2.724198073836698319e-01,7.060071369572272770e-01,3.399095694640547727e+00
1.156957146695940519e+00,-1.596053823323663634e+00,-9.040709057517880565e-01,-4.710104972180444993e-01,-1.449190915075353914e+00,3.475573006016472455e-01,-2.273758770619381531e-01,6.938738360061429411e-01,-4.864136137663834653e-02,3.470061602867944295e-01,-1.578015618133087550e+00
-2.021961808182543230e+00,1.434759553189675074e-01,6.443963712720593984e-01,3.098128364381647626e-01,-5.721790093981281577e-01,-3.141783541144492542e+00,6.358852968749599821e-01,8.882248223958270905e-02,7.480108494773257677e-01,1.369471754840900335e+00,-1.774412333933360841e+00
1.528117236205489282e-01,1.493896712297139162e-01,-1.241330118221409817e+00,-1.072092273887192304e+00,-7.058824030447645725e-01,5.073014562118864923e-01,-8.494584224604596612e-01,8.062640013187273302e-01,4.544834488682661933e-01,1.895656212889615735e-02,1.093672270774711297e+00
-1.272219785678266601e-01,2.921156791853916634e-01,1.055361109201255337e-01,1.989298095751659556e-01,2.924695442807350720e-01,-5.009649814742134222e-01,4.282185410228854239e-01,-6.001346980489118410e-01,-5.771225126022449907e-03,-8.426423243376029992e-01,-2.092442421078164472e-01
5.208779819226200258e-01,-1.822005684976266249e+00,-8.300193613798824144e-01,5.274729134708434630e-01,5.275683870520907481e-01,6.236020514483981980e-01,-6.772441248398103353e-01,-8.985066835281484421e-01,-5.112636088685291735e-01,1.221084930540368152e+00,5.648423401795842069e-02
3.473873606334637598e-01,1.771804680435290713e+00,5.363321057574176320e-01,1.037160267932273339e+00,3.500710688371563295e-01,1.040834718650571533e+00,-1.202886129259649994e+00,-1.203864604393695359e+00,-1.066482110280289053e+00,-7.325177360396408766e-01,7.135058857808480592e-01
5.327210698441172676e-01,-1.462652731359992964e-01,9.918395651534328561e-02,-1.167442137227696630e+00,-1.475551278905614883e+00,7.110043969270821718e-01,7.006992457860754531e-01,-7.225883835191434512e-01,9.115545939850211443e-01,1.895983859876625155e-01,9.154232352925860683e-01
-1.723271097222354165e-01,5.000573360055942107e-01,-2.116095587449253190e-01,1.415628406179913146e+00,-1.185919339210103285e+00,1.204214651165097960e+00,-6.807098106262463588e-01,1.148508613348454332e+00,-1.788290304449310808e+00,-6.714183863565711397e-01,-2.607553280876731883e+00
1.666149760094094712e-01,-4.651955470893358036e-01,-1.958607263405944821e+00,1.443969303299763064e-02,-3.280058136629102616e-01,1.730066954216807007e+00,-1.392531889896891917e+00,-4.552775462893820513e-01,-2.642985449928651476e-01,-5.203941959587235488e-02,1.090629734194355382e+00
5.182797417636429982e-01,-6.151495967106427321e-01,-4.114022678537695432e-01,-9.232900291366850087e-01,3.464112893276025812e-02,1.585422385217621466e+00,-2.640048159873800704e-01,-2.897301432068291605e-01,6.188303740277949494e-01,-9.679433730181105089e-01,1.370035514779653685e+00
1.655732456157512411e+00,1.100651597212540356e+00,1.270335298817995451e+00,4.265508574008358700e-01,1.526074490341182033e+00,5.436168225264739196e-01,9.416873394145773846e-01,-3.300272244445439512e-02,-1.763152436914201093e+00,6.548419804789176180e-01,1.789167345592012737e+00
-1.655490669255102812e-02,1.588807206224840396e-01,6.478908026811994736e-01,-1.717217762082392518e-01,1.375231777935143951e+00,-2.518637978438826863e-01,-7.650700148207212337e-01,-4.654450491164216497e-01,-9.775219005260032956e-01,7.021613769126194837e-02,1.828391134316537325e+00
2.075345673841992422e+00,2.729155338976154907e-02,3.810815344721119047e-01,6.416207075013300454e-01,6.851419761354778926e-01,-2.728683607433327607e-01,2.116627251615923910e+00,6.955691317335476187e-01,-1.642783062312360931e+00,6.179173073745596323e-01,-7.192979899402929256e-01
1.093763357531372243e-01,6.742400741393189678e-01,7.405062078192611308e-01,-6.437774763219906715e-01,7.512717999999454221e-01,8.777174748058391707e-01,-3.577283590636047839e-01,-1.301300972493158736e-01,-7.558685214887476134e-01,-8.317089698139810139e-01,2.253859958602691282e+00
7.950586610266306975e-01,2.164589403285387473e-02,1.640819172446664198e-01,-8.300119559419835147e-01,1.028456357901996965e+00,-1.252780223810055771e-01,7.408336201027440060e-01,-2.189006819475658450e+00,-1.644396062939438297e+00,9.867923847708959251e-01,4.445562677060347134e+00
3.765377947458819485e-01,-5.045636093089019836e-01,-1.072823430738615302e+00,2.091057144470098272e+00,-8.206157279735987187e-01,3.373778811023957491e-01,-1.140217210031359674e+00,-1.357036915063369653e+00,-1.729987935032043733e+00,8.441351672549396445e-02,-2.649018574582509444e+00
1.231512599771799499e+00,-5.238796148280447929e-01,5.154899022279175735e-01,8.493028223870361382e-01,1.004624325918672900e+00,3.009723316530401038e-01,-1.367858895369111982e+00,-9.115197089405616682e-01,-1.412905657955788818e+00,-1.598258267445661351e+00,-1.181857246908672998e+00
-1.709029624401117442e-01,2.839761759814493081e-01,9.804696718728036497e-01,-1.865096847551032555e+00,3.222896839017976411e+00,-3.441798665069126795e-01,2.455646648036319546e-01,9.035885408770704119e-01,-6.708600974515040172e-02,-1.378027810433129607e+00,4.322943907468938640e+00
-3.646773537139698651e-01,-9.736780919102711040e-01,3.481746761689462066e-01,-2.370715387842075861e-01,1.106484389723853656e+00,-1.624799483781056209e+00,1.911710251276756145e-01,-1.604416886162219669e+00,-1.803594716099630402e+00,1.406206703672023162e+00,2.186958175971013052e+00
1.041698738110862221e+00,-7.132993135193500811e-02,-8.348267189111145958e-01,-9.709020256808121863e-01,-1.005658988951147581e+00,-1.329750560453473840e+00,-2.199904667825881344e+00,-1.103891654922537491e+00,1.296282952539245414e+00,-8.843994342491534252e-03,1.613788213321899478e-01
-7.046331322896777216e-01,9.427288465470132772e-01,4.372996675630890229e-01,-1.200614248579428223e+00,-7.233788686427297110e-01,-1.075229344284102329e+00,-7.055958842972251954e-01,-2.159851207333418418e-05,1.079652625935124233e+00,1.547083972442882427e+00,1.788955298053013454e+00
1.673469558651660138e-01,-1.086847835191294465e+00,-7.996067193203589829e-01,1.441063402193525078e-01,-5.263398000364059026e-01,-3.175671789265871459e-02,-6.083653346205448731e-01,1.664349659749802646e+00,1.164205764436517354e+00,-3.405049285879278020e-01,-2.913992045644154594e+00
-1.639399578030234839e+00,5.636109635909930526e-02,1.710820795956277673e-01,-5.711899904760233682e-01,-5.637607823485509817e-01,9.319193132789919121e-01,-1.852845479303268261e+00,2.700662383098337838e-01,2.986261778081817364e-01,-5.270444609782737322e-01,5.356680423777427924e-01
1.210163177113752875e+00,-9.721191128014894378e-01,3.079843930088823831e-02,-5.183921924566698980e-01,-1.486646074874947043e+00,1.396202363030676130e+00,7.041747766929521424e-01,4.437663320533403732e-01,-5.028135884699399538e-01,-2.570889735660202846e-01,-8.349419830716340307e-01
-9.947233000716936280e-01,-1.158745031708686257e+00,-8.489684442700384803e-01,-9.505681715188325498e-01,7.449862798724120605e-01,6.032753076914159074e-01,-6.601032408424011289e-01,-4.129114125176396866e-01,-9.329109717888481867e-01,1.835052549992443882e-01,2.839733887598243633e+00
-5.913519946357871648e-02,2.287779789123323693e-01,-1.297775904315692008e+00,-5.080992455594335322e-01,2.061607384400127307e-01,-1.165164680784046114e+00,-5.328854995901568525e-01,1.049833988458908740e+00,-4.579955967530488503e-01,-1.448967956526364231e+00,-2.127292071421439112e-01
1.969981736458221278e+00,-4.747523817029374871e-01,-2.590123468589078728e-02,-1.214164804027759281e+00,-2.034420507420434010e+00,-3.253741681090958904e-02,8.961916736447194110e-01,6.585667944618106562e-01,-3.005050959474089844e-01,1.173123579308807951e+00,-7.042907607390841429e-02
1.600413177889213223e+00,-2.730818510000939670e-01,1.910872320944745628e-01,-2.904721726616695809e-01,6.388473543159381984e-01,-6.209319577692691272e-01,8.265899875666555818e-01,1.441372751772977967e-01,-4.801738155538029518e-01,-1.831193986524738859e+00,-8.070865724044534728e-01
1.517825907955700826e+00,6.447382891253132797e-01,-2.148886474717828232e+00,5.745330120689220443e-01,-2.641614780837456600e+00,-5.995660879378902353e-01,-2.454555763155264192e-01,1.084766865426332272e+00,1.650409934098533871e+00,-1.547254914673405146e+00,-4.875214592447600026e+00
9.268865452007003514e-01,-2.673234440197386208e-01,1.961276596430044650e-01,1.508593466819884155e+00,6.677310896411545738e-01,5.261974618298779216e-01,-9.594061075945631289e-01,-1.179677858443450411e+00,-3.825786096187273611e-01,7.947460659850796860e-01,-1.030039625679749715e+00
1.351533481500709399e+00,-1.037959777347806201e+00,1.164507570813586801e+00,-1.992494196090964786e-01,2.007072841564674637e-01,-6.438250151580054981e-01,-5.132209255487247233e-03,-8.080367491683930758e-01,7.198029653073806378e-01,-6.497493360017591035e-01,-1.665868451875713419e+00
-4.834644026453434607e-01,3.361043539083176102e-01,1.099557299185691894e+00,-9.438280652974749829e-01,1.052466075650386301e+00,9.800792445937848152e-01,1.107223106595701445e+00,1.138159949033900747e-01,-3.208425328959018663e-01,7.050384167772669186e-02,3.042114029081740778e+00
-2.673458273910157557e-01,1.888697082420650375e+00,-2.144121104753543783e+00,5.832334794444691273e-01,2.534672395068534811e+00,-2.814899460256380381e-01,-2.673271080767815611e-01,7.664185925951638723e-01,4.565603990670547563e-01,2.252139409554489158e-02,2.820297319676410730e+00
-1.134950236728445194e+00,9.092625122051275488e-01,-6.848321510836762049e-02,4.838204199814289397e-01,6.266403998145556598e-01,-9.106686985799767875e-01,1.013970244932415721e+00,-1.970704889785538372e-01,-9.638354228352624675e-01,5.826007466426520037e-02,7.769055902027433014e-01
-1.127656653230728390e+00,5.926386282992697208e-01,-7.570559802437153429e-01,4.046263467251606238e-01,4.355311275440496704e-02,3.680137721916482696e-01,-7.006179359083292146e-03,-1.004486968798279811e+00,1.557487174957565612e+00,-8.386043798203065558e-01,2.171893883141693682e-01
1.169595983698652253e+00,1.734054987921560098e+00,6.256272737147035023e-01,1.091221867261656264e+00,1.600269919904115268e+00,1.293350057510531004e+00,-9.806716876657746162e-01,-1.203316375505163460e+00,2.674651343554499405e-01,1.747471750579430161e-01,1.471774890293598315e+00
4.019259649144335533e-01,-1.718356871076826553e-01,3.912928171531974142e-01,-7.485932307784068929e-01,2.485714038679036342e-01,2.837296571067612350e-01,5.812368105220508951e-01,3.808588041239563404e-02,1.106253738931790132e+00,-2.411298606660835370e-02,7.774740828365507284e-01
8.174239171916903857e-01,-1.488597866454273388e+00,7.405842857897310116e-01,4.352004179871417078e-01,3.958753327069459808e-03,4.557808874060643167e-01,-1.934504774794298942e-02,5.325920396952855684e-01,-4.255760503705730002e-01,-2.387394847915190188e-01,-2.304314866562593878e+00
-4.960166080995755955e-01,-9.771048400497291953e-01,8.748151389736487094e-01,-2.893870294278775845e-01,-2.631476325516379777e-01,1.347285868981114243e+00,1.900813302888226808e-01,5.151548697989579706e-01,-2.557646520269473145e-01,4.166790329133739923e-01,1.583589206664781646e-02
1.843801933630595080e+00,4.687563770191398027e-01,1.901347558748356148e+00,5.149935106988229316e-01,8.518283398242108007e-01,-9.642158444226630598e-01,4.699261511905425959e-01,5.087472163359494370e-01,9.216923355712701715e-01,-2.025152101839602370e+00,-3.278769603243122610e+00
-1.091068198016515778e+00,3.344271914137720292e-01,8.687122630103240040e-01,3.110435952958428563e-01,-3.010592631688803866e+00,-4.216237457404171662e-01,3.518683546503621473e-01,1.017301871268621927e+00,1.377214422505460868e-02,2.894906224593054578e-01,-3.451586016358954900e+00
-7.553645545878130418e-01,-4.399305526912749009e-01,6.432856625957134034e-01,3.556211002512032482e-01,6.387153557833381567e-01,4.787031108084666142e-01,-5.303586751376335728e-01,9.123168658634539518e-01,-2.265080273000111832e-01,4.816876510860111926e-01,-2.691035993922227254e-01
-4.673508081102619727e-01,1.268118351271189992e+00,-6.770302666414551584e-01,7.681395700459837939e-02,8.532370759708156616e-01,1.254091163967034905e+00,5.657955844297511971e-01,1.183688819607574771e+00,7.621723106232448641e-01,-3.313828984985177084e-01,1.457376869920512297e+00
7.983695906688573762e-01,1.059026756139191117e-01,-1.133990728116401003e+00,-6.615660008429558037e-01,4.268980026062260680e-01,-8.006144392811544996e-01,1.512517132638719675e+00,-7.575002166273457904e-01,-1.150692214205121910e+00,6.123409318923191957e-01,2.567829698444411335e+00
-6.066614942656829434e-01,2.721509626608739296e+00,-3.297498242529079970e-01,1.187878937162204940e+00,8.021004372773927749e-01,-2.955631239674654243e-01,-8.908902513557284131e-01,2.532334805003863543e-01,-8.091275316515239568e-01,-2.157720401677799132e-02,8.775072744700285199e-01
-6.988232519315115132e-01,4.900747879279077068e-02,-3.446533292544150529e-01,2.889706332649226717e+00,-3.945408676270152348e-01,-2.544143177483311202e-01,1.811112998156554077e-01,-1.417452196407955611e-01,-5.487833898442965319e-01,-1.506839355926949731e+00,-5.327613342740667335e+00
-5.287429299365442592e-02,-2.782392363682849035e-01,-2.800292460383246307e-01,-7.253208709433307533e-01,7.128355593043681493e-01,-1.159539729765820315e+00,1.862053355790167064e+00,8.988604072026448732e-02,2.338615418668434920e+00,1.614416795458502696e+00,1.461413701390796627e+00
2.284231197523914680e+00,-5.834779892540358226e-01,-1.241243539781311800e-01,6.722268299404053904e-01,3.788470869150709630e-01,-1.482706584516216397e+00,6.396091774955461329e-01,8.664783340607268292e-01,-5.989655416535202281e-01,-7.141889565011501073e-01,-3.248334317555396034e+00
2.176303364777151528e-01,-3.951298447374287370e-01,-2.702745263087816263e-01,-5.192455027103821674e-01,-5.899318279589690350e-01,-1.890082023647982501e+00,-1.626385267516583299e+00,7.308558818161751125e-01,1.818972432970349384e+00,-9.100546603865063144e-02,-2.289756881327142057e+00
-2.307260846927574161e+00,-3.819196357656796659e-01,4.193968638286064698e-01,-1.040923640464142208e+00,2.801907852998813397e-01,1.502887908729918953e+00,-4.934309508632002683e-01,-1.602459574520050056e+00,-1.825531800818172679e+00,2.731044198777389867e-02,4.468170031677940912e+00
1.942883432085851791e-01,-1.398475786312383562e+00,-2.653511777735684807e-01,6.215633074084797594e-01,6.393560571932799252e-01,4.726099570612634082e-01,2.600795422480537411e-01,-3.915223133264659761e-01,2.351975623101653756e+00,-7.263966714071814490e-01,-2.094912856717928040e+00
3.448762325477671697e-01,4.051935035996910295e-01,-1.116674568979511228e+00,-3.830374447887892608e-01,5.647229923519386796e-01,-1.112821945430151338e+00,-6.129497931649872111e-01,-1.100643422522257442e+00,-3.542094987397630956e-01,1.348371629677939665e-01,1.736232318604183256e+00
1.940175811257417671e+00,-1.890958247333854647e+00,8.747145361721710144e-02,5.313690066355435393e-01,-1.572921419533915177e+00,-6.713483022866797989e-02,-1.115374495610068184e+00,6.591371822625455845e-01,-7.889803019765304626e-01,1.643200674547818707e+00,-3.507749599572628885e+00
1.200678184514801572e+00,-3.969403823334679005e-01,1.049114711679618228e+00,1.499727315986181919e+00,-4.988155340036221075e-01,1.127485523599763423e-01,1.808196739371677186e-01,-7.126767804874029055e-01,2.026811181434557518e+00,-7.248573228344360464e-01,-4.351575497986442720e+00
-9.097861671856070087e-01,1.431772117308948156e+00,-4.302300221654332679e-01,-7.169855607114830054e-01,-9.216261965340966089e-02,3.946446054921178281e-01,-1.644880719209335374e-01,1.542628147628065438e+00,1.299737922833980264e+00,5.056045208171262850e-02,1.270744130886123591e+00
-1.171268038524658633e-01,-1.727007540534742702e+00,-9.087649872495910941e-01,-1.283374641559856588e+00,7.376769702939683926e-01,-1.096698647263598003e+00,-2.437684600292182591e+00,5.042995420588481936e-01,1.731655783347968880e+00,1.061326892127604671e+00,8.033157172237496146e-01
1.146418941230170851e+00,4.566354065216706726e-01,-9.760610540480997299e-01,-7.882215871436498711e-01,1.068519707609917768e+00,-8.470595138499230625e-01,-2.388244548198127370e-01,1.023927396379206600e+00,-4.750453516041193702e-01,-1.323791038103277806e+00,1.096624078865351848e+00
-6.869460922403857195e-01,-1.092861780863523036e+00,2.340529337707859536e+00,4.344810245920101011e-01,1.441268273560000646e+00,1.127259350483915901e+00,9.750194200549896495e-01,1.290813879887902638e-01,-1.071595396877454975e+00,1.204195343318324313e-01,1.818289628333294716e-01
-6.228438589251779345e-02,1.408312624053952744e+00,5.741741545219637421e-01,4.737347158229168187e-01,-1.363307613441819555e-01,1.736113205509632884e+00,2.130208583232557629e-01,-1.680521186066578077e+00,5.090661362914279398e-01,1.625060226546030662e-01,1.731113397158970058e+00
